1992-07-23-DruzPolZb-s042-02,3000,0.8333333333333334
1992-07-23-ZbObc-s040-04,0,0.0
1992-07-23-ZbObc-s042-02,26700,7.416666666666667
1992-07-23-ZbZdruDel-s048-02,1620,0.45
1992-07-29-DruzPolZb-s037-07,0,0.0
1992-07-29-DruzPolZb-s038-07,600,0.16666666666666666
1992-07-29-DruzPolZb-s039-06,0,0.0
1992-07-29-DruzPolZb-s040-06,180,0.05
1992-07-29-DruzPolZb-s041-02,720,0.2
1992-07-29-DruzPolZb-s042-03,3300,0.9166666666666666
1992-07-29-DruzPolZb-s043-01,20580,5.716666666666667
1992-07-29-ZbObc-s036-05,600,0.16666666666666666
1992-07-29-ZbObc-s037-02,300,0.08333333333333333
1992-07-29-ZbObc-s041-03,3900,1.0833333333333333
1992-07-29-ZbObc-s043-01,17520,4.866666666666666
1992-07-29-ZbZdruDel-s046-02,900,0.25
1992-07-29-ZbZdruDel-s048-03,7500,2.0833333333333335
1992-07-29-ZbZdruDel-s049-01,18000,5.0
1992-07-30-DruzPolZb-s042-04,8100,2.25
1992-07-30-DruzPolZb-s043-02,6000,1.6666666666666667
1992-07-30-VsiZbor-d014-01,120,0.03333333333333333
1992-07-30-ZbObc-s040-05,4800,1.3333333333333333
1992-07-30-ZbObc-s043-02,7800,2.1666666666666665
1992-07-30-ZbZdruDel-s046-03,10020,2.783333333333333
1992-07-30-ZbZdruDel-s049-02,60,0.016666666666666666
1992-09-09-DruzPolZb-s044-01,180,0.05
1992-09-09-VsiZbor-d014-02,26460,7.35
1992-09-09-VsiZbor-s036-01,300,0.08333333333333333
1992-09-09-ZbObc-s044-01,600,0.16666666666666666
1992-09-09-ZbZdruDel-s050-01,300,0.08333333333333333
1992-09-10-DruzPolZb-s044-02,1440,0.4
1992-09-10-VsiZbor-d014-03,4500,1.25
1992-09-10-VsiZbor-s036-02,300,0.08333333333333333
1992-09-10-VsiZbor-z024-01,4500,1.25
1992-09-10-ZbObc-s043-03,5100,1.4166666666666667
1992-09-10-ZbObc-s044-02,15900,4.416666666666667
1992-09-10-ZbZdruDel-s049-03,11040,3.066666666666667
1992-09-10-ZbZdruDel-s050-02,11100,3.0833333333333335
1992-09-16-DruzPolZb-s042-05,480,0.13333333333333333
1992-09-16-DruzPolZb-s043-03,4620,1.2833333333333334
1992-09-16-DruzPolZb-s044-03,17400,4.833333333333333
1992-09-16-ZbObc-s039-07,8880,2.466666666666667
1992-09-16-ZbObc-s043-04,9000,2.5
1992-09-16-ZbObc-s044-03,6000,1.6666666666666667
1992-09-23-DruzPolZb-s044-04,1800,0.5
1992-09-23-DruzPolZb-s046-01,13620,3.783333333333333
1992-09-23-VsiZbor-s036-03,8400,2.3333333333333335
1992-09-23-ZbObc-s044-04,3420,0.95
1992-09-23-ZbObc-s046-01,14580,4.05
1992-09-23-ZbZdruDel-s052-01,16800,4.666666666666667
1992-09-24-DruzPolZb-s044-05,2100,0.5833333333333334
1992-09-24-DruzPolZb-s046-02,12420,3.45
1992-09-24-ZbObc-s044-05,300,0.08333333333333333
1992-09-24-ZbObc-s046-02,16800,4.666666666666667
1992-09-24-ZbZdruDel-s046-04,11880,3.3
1992-09-29-DruzPolZb-s042-06,600,0.16666666666666666
1992-09-29-DruzPolZb-s043-04,0,0.0
1992-09-29-DruzPolZb-s044-06,10380,2.8833333333333333
1992-09-29-DruzPolZb-s046-03,4200,1.1666666666666667
1992-09-29-VsiZbor-s037-01,600,0.16666666666666666
1992-09-29-ZbObc-s043-05,8400,2.3333333333333335
1992-09-29-ZbObc-s044-06,3900,1.0833333333333333
1992-09-29-ZbObc-s046-03,8100,2.25
1992-09-29-ZbZdruDel-s052-02,1920,0.5333333333333333
1992-10-07-DruzPolZb-s044-07,120,0.03333333333333333
1992-10-07-DruzPolZb-s046-04,3600,1.0
1992-10-07-DruzPolZb-s047-01,10980,3.05
1992-10-07-VsiZbor-d015-01,4620,1.2833333333333334
1992-10-07-ZbObc-s043-06,600,0.16666666666666666
1992-10-07-ZbObc-s046-04,6000,1.6666666666666667
1992-10-07-ZbObc-s047-01,7500,2.0833333333333335
1992-10-07-ZbZdruDel-s049-04,600,0.16666666666666666
1992-10-07-ZbZdruDel-s052-03,300,0.08333333333333333
1992-10-07-ZbZdruDel-s053-01,17340,4.816666666666666
1992-10-08-DruzPolZb-s047-02,5400,1.5
1992-10-08-VsiZbor-d015-02,420,0.11666666666666667
1992-10-08-ZbObc-s047-02,7800,2.1666666666666665
1992-10-08-ZbZdruDel-s053-02,120,0.03333333333333333
1992-10-14-DruzPolZb-s047-03,22140,6.15
1992-10-14-VsiZbor-d015-03,900,0.25
1992-10-14-ZbObc-s047-03,20400,5.666666666666667
1992-10-14-ZbObc-s048-01,900,0.25
1992-10-14-ZbZdruDel-s053-03,8280,2.3
1992-10-14-ZbZdruDel-s054-01,4020,1.1166666666666667
1992-10-15-ZbObc-s047-04,9600,2.6666666666666665
1992-10-15-ZbObc-s048-02,2700,0.75
1992-10-21-DruzPolZb-s047-04,15300,4.25
1992-10-21-DruzPolZb-s048-01,2520,0.7
1992-10-22-DruzPolZb-s047-05,2160,0.6
1992-10-28-DruzPolZb-s049-01,22080,6.133333333333334
1992-10-28-ZbObc-s049-01,28560,7.933333333333334
1992-10-28-ZbZdruDel-s055-01,18840,5.233333333333333
1992-10-29-DruzPolZb-s047-06,600,0.16666666666666666
1992-10-29-DruzPolZb-s049-02,9720,2.7
1992-10-29-ZbObc-s039-08,3300,0.9166666666666666
1992-10-29-ZbObc-s042-03,1800,0.5
1992-10-29-ZbObc-s047-05,600,0.16666666666666666
1992-10-29-ZbObc-s049-02,8400,2.3333333333333335
1992-10-29-ZbZdruDel-s055-02,10200,2.8333333333333335
1992-11-04-DruzPolZb-s049-03,18180,5.05
1992-11-04-ZbObc-s049-03,20040,5.566666666666666
1992-11-04-ZbZdruDel-s055-03,19080,5.3
1992-11-05-DruzPolZb-s049-04,480,0.13333333333333333
1992-11-05-ZbObc-s049-04,9000,2.5
1992-11-05-ZbZdruDel-s055-04,8700,2.4166666666666665
1992-11-11-DruzPolZb-s042-07,0,0.0
1992-11-11-DruzPolZb-s047-07,0,0.0
1992-11-11-DruzPolZb-s049-05,11280,3.1333333333333333
1992-11-11-DruzPolZb-s050-01,6300,1.75
1992-11-11-ZbObc-s049-05,4800,1.3333333333333333
1992-11-11-ZbObc-s050-01,7500,2.0833333333333335
1992-11-11-ZbZdruDel-s055-05,11520,3.2
1992-11-11-ZbZdruDel-s056-01,5100,1.4166666666666667
1992-11-12-DruzPolZb-s050-02,7080,1.9666666666666666
1992-11-12-ZbObc-s050-02,12600,3.5
1992-11-18-DruzPolZb-s049-06,11700,3.25
1992-11-18-DruzPolZb-s050-03,1500,0.4166666666666667
1992-11-18-ZbObc-s047-06,900,0.25
1992-11-18-ZbObc-s049-06,15300,4.25
1992-11-18-ZbZdruDel-s055-06,8400,2.3333333333333335
1992-11-18-ZbZdruDel-s056-02,3840,1.0666666666666667
1992-11-25-DruzPolZb-s050-04,7860,2.183333333333333
1992-11-26-DruzPolZb-s050-05,8100,2.25
1992-11-26-ZbObc-s043-07,0,0.0
1992-11-26-ZbObc-s049-07,4800,1.3333333333333333
1992-11-26-ZbObc-s050-03,3600,1.0
1992-11-26-ZbZdruDel-s055-07,9000,2.5
1992-11-26-ZbZdruDel-s056-03,6240,1.7333333333333334
