1992-03-11-ZbObc-s033-03,42
1990-05-09-ZbObc-s001-03,41
1992-09-29-DruzPolZb-s046-03,41
1991-05-22-DruzPolZb-s017-04,40
1991-12-10-DruzPolZb-s025-13,40
1991-12-23-ZbObc-s030-04,40
1992-02-12-DruzPolZb-s032-04,39
1992-06-03-DruzPolZb-s038-03,39
1992-11-11-ZbObc-s049-05,39
1992-11-18-DruzPolZb-s050-03,37
1990-10-04-VsiZbor-d002-02,35
1992-03-27-DruzPolZb-s035-03,35
1992-07-17-DruzPolZb-s039-05,35
1992-10-15-ZbObc-s048-02,35
1991-09-10-DruzPolZb-s023-04,34
1991-05-09-ZbZdruDel-s021-01,33
1992-03-27-ZbZdruDel-s041-02,33
1992-07-30-DruzPolZb-s043-02,33
1992-10-21-DruzPolZb-s048-01,33
1991-12-10-DruzPolZb-s029-01,32
1991-12-27-VsiZbor-d011-01,32
1992-01-15-VsiZbor-d010-03,32
1992-07-17-DruzPolZb-s038-06,31
1990-07-30-VsiZbor-s006-01,30
1992-11-18-ZbObc-s047-06,29
1992-07-16-DruzPolZb-s039-04,28
1990-12-19-DruzPolZb-s009-04,27
1992-10-07-ZbZdruDel-s052-03,27
1992-11-26-ZbZdruDel-s055-07,27
1991-06-12-VsiZbor-z015-01,26
1992-03-19-ZbObc-s033-04,26
1992-03-25-DruzPolZb-s035-02,26
1992-09-23-DruzPolZb-s044-04,26
1991-11-21-DruzPolZb-s027-05,25
1992-07-01-DruzPolZb-s038-05,25
1992-09-10-DruzPolZb-s044-02,25
1992-09-29-ZbObc-s044-06,25
1992-03-18-DruzPolZb-s034-03,24
1992-07-16-ZbObc-s039-05,24
1992-07-17-DruzPolZb-s040-04,24
1992-07-01-VsiZbor-s035-02,23
1992-10-07-DruzPolZb-s046-04,23
1990-09-28-VsiZbor-d002-01,22
1991-05-09-VsiZbor-z013-01,22
1991-09-11-VsiZbor-z018-01,22
1992-09-16-ZbObc-s043-04,22
1992-05-13-VsiZbor-s034-01,21
1992-09-16-DruzPolZb-s043-03,21
1992-03-18-DruzPolZb-s032-05,20
1992-09-29-ZbZdruDel-s052-02,20
1990-06-13-VsiZbor-s003-01,19
1992-09-10-ZbZdruDel-s049-03,19
1992-11-05-DruzPolZb-s049-04,19
1992-11-11-DruzPolZb-s047-07,19
1991-07-31-ZbZdruDel-s026-02,18
1991-08-28-VsiZbor-z017-01,18
1992-04-08-ZbObc-s035-03,18
1992-05-14-ZbZdruDel-s044-02,18
1992-07-23-ZbObc-s040-04,18
1990-05-09-ZbZdruDel-s001-03,17
1990-12-26-VsiZbor-sl001-01,17
1992-07-29-ZbZdruDel-s046-02,17
1990-07-14-VsiZbor-z001-02,16
1991-10-08-ZbObc-s026-02,16
1992-05-27-DruzPolZb-s035-05,16
1992-09-29-DruzPolZb-s043-04,16
